Epoch	Time(sec)	Loss_E	Loss_V	MAE_val(eV)	MAE_test(eV)
23	895.2559573900071	492.2976333303377	269.0358734279871	0.23220422863960266	0.2338395118713379
24	932.7881173799979	488.3541545100161	258.92557725682855	0.3194977045059204	0.3218185603618622
25	970.0303065410117	468.1558432804886	249.8675176538527	0.456577867269516	0.45135316252708435
26	1007.4147627560305	476.8699621912092	240.3843671157956	0.24913108348846436	0.2478562444448471
27	1044.56133421103	442.55185772955883	232.73581014946103	0.4333440661430359	0.42746713757514954
28	1081.8937177530024	445.0439097859198	225.90352531895041	0.21444205939769745	0.21818341314792633
29	1119.2450999339926	428.80585814407095	218.7090857475996	0.2497260719537735	0.2472246140241623
30	1156.621260254993	418.64607425715076	212.50576839968562	0.22834512591362	0.23096466064453125
31	1193.767148540006	408.51669544982724	206.84616889432073	0.22709707915782928	0.22514422237873077
32	1230.932738024043	414.99162887921557	201.89568489044905	0.5804397463798523	0.5678479075431824
33	1268.45299484703	400.72816244338173	197.01480800658464	0.5694785714149475	0.5548936128616333
34	1305.7947852860088	398.3420324595063	191.823353337124	0.4129255712032318	0.40970298647880554
35	1343.3065648979973	380.7511074891663	188.93682934343815	0.19169840216636658	0.1957995444536209
36	1380.619130341045	373.1414413602324	185.30886885523796	0.22572748363018036	0.22959581017494202
37	1417.6411498259986	370.911274164333	181.0274570826441	0.25041285157203674	0.2609379291534424
38	1455.0641295440146	361.3777240407653	177.48216161504388	0.22262650728225708	0.22724513709545135
39	1492.2567586560035	354.14147525047883	174.64365470968187	0.21523314714431763	0.21131835877895355
40	1529.5083161090151	362.47365170624107	171.39577200636268	0.4159853160381317	0.42526090145111084
41	1566.7740677969996	361.7467727536132	167.98150382377207	0.19308027625083923	0.19725921750068665
42	1604.0980642730137	339.99259307194734	165.95506318472326	0.21243034303188324	0.2146555781364441
43	1641.3350189250195	336.9776895393152	163.59275723993778	0.25155460834503174	0.25211313366889954
44	1678.6755761480308	332.32999886444304	160.54382666386664	0.22570793330669403	0.23065270483493805
45	1715.7728429090348	326.9624758417485	158.49775296077132	0.23369623720645905	0.24162523448467255
46	1753.0148793249973	325.4607851613546	155.4210198968649	0.31221142411231995	0.30959632992744446
47	1790.3917292790138	322.7469097462017	154.237125037238	0.2370709627866745	0.23427826166152954
48	1827.8524394560372	311.9961364303017	152.82003270462155	0.3944104015827179	0.40106821060180664
49	1865.150569304009	313.62355533678783	149.79214834235609	0.19013290107250214	0.18933714926242828
50	1902.4800302280346	307.95883475168375	147.94467078335583	0.1812816709280014	0.18537795543670654
51	1939.7809611470439	300.9956617753487	146.41389236040413	0.2541431486606598	0.25089871883392334
52	1977.1846166829928	302.62797414674424	144.28460175544024	0.17259736359119415	0.17269468307495117
53	2014.4154078190331	296.0223043401493	143.13126674108207	0.17411179840564728	0.17136472463607788
54	2051.714344437991	288.1417907598079	141.022327484563	0.19372548162937164	0.19419842958450317
55	2088.956604598032	281.85241441061953	139.42907429859042	0.16494646668434143	0.16970689594745636
56	2125.9311389530194	274.3627628662798	137.65596718341112	0.3411291837692261	0.34384849667549133
57	2163.2285129500087	273.46939259115607	136.24619348719716	0.39040982723236084	0.3934940695762634
58	2200.713658679044	277.30637632860453	135.24811196886003	0.17566612362861633	0.1812225580215454
59	2237.9102877230034	264.9765763347532	133.0637215524912	0.3768007457256317	0.36594656109809875
60	2275.321590467007	260.2611463548383	132.47047596238554	0.1731039583683014	0.17490246891975403
61	2312.807626796013	261.84794137076824	130.84248993732035	0.26472434401512146	0.25450968742370605
62	2350.068375839037	254.93640695273643	129.34977548383176	0.1609816700220108	0.16461338102817535
63	2387.4151377290254	250.01824702427257	128.62640680000186	0.2519431412220001	0.24413751065731049
64	2424.6657737210044	240.0001470115967	127.31694016605616	0.3065876364707947	0.31263425946235657
65	2461.788200584997	250.68968395428965	126.200658692047	0.18874987959861755	0.18659086525440216
66	2499.178771755018	247.24009153578663	125.53395231999457	0.27479004859924316	0.28164637088775635
67	2536.413278240012	235.7631304300885	123.00231981277466	0.1717970073223114	0.1764831840991974
68	2573.8473621919984	230.08421002095565	122.89841018803418	0.1716802716255188	0.1775522232055664
69	2611.145402299997	230.37006846744043	121.22548438236117	0.23068028688430786	0.23987674713134766
70	2648.483215298038	229.2469646121608	120.55162042379379	0.1545916050672531	0.1546877920627594
71	2685.8524049330154	217.63477924087783	119.91167663037777	0.205409437417984	0.2001340091228485
72	2723.146701813035	217.84819747912115	119.26299256272614	0.20239010453224182	0.20301122963428497
73	2760.3382789170137	214.49390811799094	117.91471196338534	0.17251937091350555	0.1823183000087738
74	2797.830401217041	207.01683901539946	117.52994089853019	0.3193226456642151	0.3245954215526581
75	2835.2636282530148	206.1857968388067	116.20116034895182	0.23720549046993256	0.24176065623760223
76	2872.3603615240427	203.88222047206364	115.47323391772807	0.2179277092218399	0.22129949927330017
77	2909.5724974170444	195.35409870033618	114.43595910258591	0.2064598649740219	0.19855652749538422
78	2946.832567780046	191.66649126575794	114.05501005426049	0.21185195446014404	0.2238122522830963
79	2984.1873780650203	192.5086077391752	114.289696296677	0.17710146307945251	0.18092860281467438
80	3021.381226823025	193.36785329907434	112.59262506850064	0.16547255218029022	0.16396251320838928
81	3058.6709119810257	187.345498064009	112.01666962727904	0.15185366570949554	0.15155848860740662
82	3096.0001598160015	186.2513874100987	110.76391053572297	0.25909313559532166	0.25064796209335327
83	3133.3563828180195	181.50598394536064	110.83028433285654	0.1823735386133194	0.1878282129764557
84	3170.760421501007	184.82295182271628	109.93668352719396	0.1578189581632614	0.15528163313865662
85	3208.230594251014	179.3411617850361	108.35337904002517	0.18933269381523132	0.1967151015996933
86	3245.5633236180292	183.0867344478611	108.63054520543665	0.14162403345108032	0.14422176778316498
87	3282.920342762023	177.30549759202404	107.42501640226692	0.1575969010591507	0.15640757977962494
88	3320.187182265043	170.88419660722138	106.80603447463363	0.17554354667663574	0.17406576871871948
89	3357.6530597550445	174.41227871610317	106.74111401010305	0.18225355446338654	0.18071317672729492
90	3395.0276529010152	174.69334468746092	106.14284356217831	0.14742131531238556	0.1452934443950653
91	3432.1534190480015	160.99052444116387	105.11865055374801	0.20414018630981445	0.21123917400836945
92	3469.3806881320197	172.42921874776948	104.6020366884768	0.12493301182985306	0.12715113162994385
93	3506.612987169996	169.31612373818643	104.08667003270239	0.18618008494377136	0.19816379249095917
94	3544.047895052994	159.7189092085755	103.6653782883659	0.1821136176586151	0.17679095268249512
95	3581.344415325031	160.96498147936654	103.15290879271924	0.13288602232933044	0.1364647001028061
96	3618.691239217005	158.96816525614122	102.74262744281441	0.14950665831565857	0.14593927562236786
97	3656.0189295230084	158.3132561972452	101.54861351288855	0.1830606609582901	0.1876356154680252
98	3693.21306105901	155.10959782640566	101.80456478148699	0.14107324182987213	0.1408102810382843
99	3730.4898477270035	158.8772365275072	100.71796176303178	0.15871497988700867	0.15921106934547424
100	3767.7993467400083	158.33165277006628	100.79792594444007	0.14217481017112732	0.1479174941778183
101	3805.078058538027	155.7357408699463	100.36593982763588	0.14615175127983093	0.15344585478305817
102	3842.3021341090207	154.75277004606323	100.45709840394557	0.20532792806625366	0.20922961831092834
103	3879.629594844999	152.42989253157066	99.69309536833316	0.12136095762252808	0.1256733536720276
104	3916.826255932043	149.7195775990549	98.60513486526906	0.22264891862869263	0.22815123200416565
105	3954.217272820999	154.976168260735	98.68026329297572	0.25632813572883606	0.24817390739917755
106	3991.4458072720445	138.07110893179197	98.21617045998573	0.15942882001399994	0.15922261774539948
107	4028.7138033630326	150.62640165604535	97.85765540506691	0.12156207859516144	0.12640750408172607
108	4065.952459260996	142.20098664588295	97.16711760032922	0.13448216021060944	0.1394611895084381
109	4103.437265212997	149.6397418971901	95.82129150535911	0.23756670951843262	0.24223415553569794
110	4140.757395796012	138.72953218169278	96.14397612400353	0.16844208538532257	0.16971173882484436
111	4177.862359578023	141.897894678812	96.23442372772843	0.14800526201725006	0.14924058318138123
112	4215.312895763025	143.61295724619413	95.18427989818156	0.15260930359363556	0.1551094651222229
113	4252.607757947	139.90013366559288	95.92915072757751	0.15707585215568542	0.16242572665214539
114	4289.9159111590125	140.80240395035798	95.04470497835428	0.26629137992858887	0.26599058508872986
115	4327.069390281045	138.04694663085684	94.32008555531502	0.12560966610908508	0.12586231529712677
116	4364.45646793599	134.9035979071341	94.09092555660754	0.2062528133392334	0.20874206721782684
117	4401.71115894604	136.9124073673156	94.06252491660416	0.1264541894197464	0.12553991377353668
118	4439.058861261001	136.26529546524398	93.63196939509362	0.2108260542154312	0.2105182409286499
119	4476.255279352015	130.97638496962463	92.74911123514175	0.286602258682251	0.2919172942638397
120	4513.556650945044	129.84437434461142	92.61636458523571	0.14162924885749817	0.1441251039505005
121	4550.912234532996	130.8091175663285	92.33796071168035	0.2538713812828064	0.25609150528907776
122	4588.135642392037	130.05838186846813	92.23464517015964	0.19833894073963165	0.1976485699415207
123	4625.519306095026	128.83633108288632	92.11200312245637	0.13543051481246948	0.13941249251365662
124	4662.826735873008	129.8607345946366	91.80147818569094	0.1660742461681366	0.1681184619665146
125	4700.163597987033	125.10418555983051	91.40593212097883	0.13123245537281036	0.13135351240634918
126	4737.513541613007	121.91894697738462	90.91842366289347	0.1409841775894165	0.14126232266426086
127	4774.68411348504	130.36456738458946	90.43968236725777	0.1227620393037796	0.12684567272663116
128	4811.992699309019	124.25830898113782	90.2002552356571	0.33472639322280884	0.3430454134941101
129	4849.074905510992	123.6226085293456	89.69207162596285	0.16450674831867218	0.1640394777059555
130	4886.454724392039	123.84914511733223	90.42584389355034	0.16181331872940063	0.15907475352287292
131	4923.914528254012	121.07325853582006	89.79276991821826	0.1340181976556778	0.13326500356197357
132	4961.371158721042	117.79037693275313	89.66542931459844	0.15095484256744385	0.15076427161693573
133	4998.655082883022	119.07705675653415	88.92605097964406	0.18681888282299042	0.1835600584745407
134	5035.782325395034	121.35383135851589	88.98921814933419	0.17523297667503357	0.17245233058929443
135	5073.126330728992	118.03144228627207	89.23099021147937	0.1339084953069687	0.14053994417190552
136	5110.568573836004	116.93673974915873	88.89460529200733	0.16808603703975677	0.17591996490955353
137	5147.864268544014	119.19102306314744	88.36245171632618	0.1376633644104004	0.14307795464992523
138	5185.340960684	119.29930060438346	87.45504172053188	0.19400335848331451	0.19071133434772491
139	5222.589474881999	116.28232775110519	87.71614225860685	0.18240202963352203	0.18886224925518036
140	5260.078743601043	113.95309890495264	87.32743514981121	0.12992997467517853	0.1314399093389511
141	5297.572815747	114.39682700431149	87.32679859176278	0.13312341272830963	0.13561639189720154
142	5334.706560027029	110.41506603214657	87.08962997701019	0.12593193352222443	0.12634487450122833
143	5372.154770779016	114.3564243503497	86.39614350628108	0.1330758035182953	0.13345134258270264
144	5409.473586070992	106.34767908923095	86.56595128402114	0.1159411147236824	0.11416784673929214
145	5446.7496378660435	106.76686290593352	86.28209640365094	0.11601027101278305	0.11847983300685883
146	5484.140934586001	107.79288493440254	86.1608422268182	0.19187669456005096	0.19389063119888306
147	5521.192360971996	113.85967221405008	85.84943846706301	0.11519506573677063	0.12021250277757645
148	5558.588044103002	106.54374418768566	85.67488173302263	0.12320156395435333	0.12749885022640228
149	5596.1565237719915	110.31516467369511	85.47175287548453	0.15073062479496002	0.15203723311424255
150	5633.514616635046	105.40262112320488	84.90679773222655	0.14848190546035767	0.15044035017490387
151	5670.759566585009	106.82063473865855	84.85959149058908	0.10298368334770203	0.10674076527357101
152	5707.891872971028	104.3001041796233	85.695737012662	0.16564062237739563	0.16452884674072266
153	5745.143646650016	104.67163694581541	84.79516042023897	0.18202294409275055	0.1847962886095047
154	5782.541072532011	105.51887154069846	84.38790587801486	0.24146360158920288	0.2420409768819809
155	5819.774301027006	99.14189709103084	84.24451465252787	0.10222478210926056	0.1051587238907814
156	5857.347606089024	105.03407828672789	84.29625193960965	0.11936186254024506	0.12211552262306213
157	5894.643900068011	99.20293569317437	83.82596436608583	0.12314774096012115	0.1267138570547104
158	5931.906943220994	97.63744106121885	83.85195502731949	0.15998059511184692	0.1654314398765564
159	5969.335620267026	101.08263306634035	83.64943378977478	0.1282781958580017	0.12915118038654327
160	6006.56993654801	99.55599408599664	83.37180783320218	0.16123118996620178	0.15912064909934998
161	6043.948704709008	99.11305980055477	82.89313249476254	0.16238856315612793	0.1680634766817093
162	6081.26509039104	95.82255324709695	83.3159752432257	0.10954161733388901	0.10827859491109848
163	6118.645209203998	98.39185056160204	82.68653896730393	0.14130078256130219	0.14571553468704224
164	6155.83830621402	97.38321159491898	82.62058227043599	0.22024275362491608	0.22525940835475922
165	6193.250435375026	97.46380894765025	82.76663044001907	0.14740103483200073	0.14784926176071167
166	6230.407322620042	99.2972412336967	82.51213508285582	0.09831573069095612	0.1007126048207283
167	6267.714100130019	95.11435522336978	81.8255025157705	0.16612163186073303	0.16098186373710632
168	6305.13443206501	96.84093594754813	82.19756524916738	0.20419339835643768	0.2013724446296692
169	6342.432638336031	93.06249153928366	81.82584351487458	0.15071550011634827	0.1546897143125534
170	6379.840831968992	90.97930713376263	81.65659412741661	0.11965114623308182	0.11909130215644836
171	6417.180516683031	93.67530128918588	81.90846105851233	0.1077466681599617	0.11108926683664322
172	6454.702220379026	92.68566698645009	80.92256366182119	0.1429443657398224	0.14327749609947205
173	6492.074752760003	94.16945426538587	81.00916512031108	0.11048348248004913	0.11421307921409607
174	6529.518115362036	91.65685245793429	80.9811858246103	0.11423347145318985	0.11444021761417389
175	6566.739512320026	93.0511236769089	80.79746804293245	0.09822225570678711	0.10437197238206863
176	6603.9757504090085	89.94949361438921	81.10169224534184	0.11818324774503708	0.1192188411951065
177	6641.276872161019	92.78480879026756	80.75762696750462	0.1471039205789566	0.14875581860542297
178	6678.421463384002	91.06105247508094	80.8224181337282	0.12422007322311401	0.12470674514770508
179	6715.767706821032	91.19003709004028	80.27776771597564	0.09515751898288727	0.09819778800010681
180	6753.074005960021	90.2371005788591	80.5792611502111	0.12234460562467575	0.12335874140262604
181	6790.284300464031	89.76504253594976	80.07672141678631	0.16608011722564697	0.16522909700870514
182	6827.692172186042	90.80024335398775	79.78905911231413	0.1030687540769577	0.10573034733533859
183	6865.162746199989	90.08496958058095	79.715421914123	0.13918165862560272	0.13921372592449188
184	6902.680216331035	89.1138872038573	80.02320965286344	0.12800072133541107	0.12726016342639923
185	6939.7175473840325	88.17060419698828	79.82200746424496	0.10356398671865463	0.10561934113502502
186	6976.907569251023	90.02649931045016	80.06202805135399	0.1147473081946373	0.11881453543901443
187	7014.210061850026	84.43287508757203	79.36947052925825	0.12669573724269867	0.13113170862197876
188	7051.429436042032	84.10358098284632	78.91903147473931	0.10436326265335083	0.1115170493721962
189	7088.617469616991	84.01356753357686	79.00543705839664	0.29379698634147644	0.29621076583862305
190	7125.912983212038	88.3734960074944	79.44599448842928	0.099279023706913	0.09972496330738068
191	7163.380893413036	84.52560160773282	78.7154390104115	0.09455975890159607	0.09336226433515549
192	7200.497926073032	82.89736988693767	78.72458044905216	0.09919093549251556	0.10162605345249176
193	7237.707942712004	87.24377036328951	78.93219641596079	0.103425532579422	0.10896507650613785
194	7274.9143537670025	82.39530820798973	78.29149429732934	0.1720982789993286	0.17779755592346191
195	7312.180939910002	83.37230899836868	78.30106956884265	0.1680118441581726	0.168493390083313
196	7349.391060971015	84.0902252466185	78.21614565700293	0.1058734729886055	0.10834121704101562
197	7386.456919012009	79.85051474996726	78.4282413162291	0.22489064931869507	0.22794559597969055
198	7423.742911664012	82.03617369085259	78.66846674447879	0.18256694078445435	0.18445844948291779
199	7461.284512059996	82.16706344217528	78.32607601443306	0.1220192015171051	0.12202777713537216
200	7498.755942507996	79.23948401323287	78.31870488310233	0.1493607610464096	0.1498613804578781
201	7536.164804227999	48.444872174964985	75.49129972979426	0.09176590293645859	0.09124161303043365
202	7573.387275438989	48.29817296730471	75.48541468940675	0.08380209654569626	0.08616115897893906
203	7610.560205446032	46.58716175415975	75.24457146599889	0.14859570562839508	0.15035589039325714
204	7647.923828271043	45.61496415286092	75.05707472097129	0.08970741927623749	0.09370577335357666
205	7685.241986834037	46.63182685445645	74.89742489997298	0.10824326425790787	0.10911784321069717
206	7722.658715633035	47.29676273171208	74.77422978542745	0.0830884799361229	0.08769771456718445
207	7760.025136890996	45.16093785380872	74.47807942610234	0.15986277163028717	0.15976294875144958
208	7797.448197190999	47.1299431788284	74.4392649885267	0.07948444038629532	0.08068384230136871
209	7834.623599881015	44.98069773442694	74.38037405442446	0.09450270235538483	0.0928104817867279
210	7872.067301311996	45.55135107522801	74.15649081207812	0.09106177091598511	0.0901782289147377
211	7909.317775422998	44.58066851913463	74.16208578553051	0.09016399830579758	0.09049008786678314
212	7946.517873534001	46.19494665259117	74.12110070791095	0.16272522509098053	0.1593669056892395
213	7983.630713063001	45.11542529631697	74.09645894449204	0.08334901183843613	0.08727653324604034
214	8020.848470533034	44.865603856771486	73.83528954582289	0.08779080957174301	0.08984342962503433
215	8058.238185754046	43.20365286197921	73.76770287379622	0.08815941959619522	0.0890340656042099
216	8095.606767815014	44.38361632692249	73.89522526506335	0.08138429373502731	0.08270320296287537
217	8132.982430417032	44.18341621130821	73.65580473141745	0.08066029846668243	0.08248702436685562
218	8170.361703650036	43.38119236836792	73.72701972536743	0.08023949712514877	0.08240644633769989
219	8207.734449076	44.185506278481625	73.45794112794101	0.08419350534677505	0.08671057969331741
220	8245.142665818043	45.032668113315594	73.54668767936528	0.09830950945615768	0.10096621513366699
221	8282.420733940031	44.133684530545	73.40213059447706	0.09196437895298004	0.09012750536203384
222	8319.59502701502	42.340142646673485	73.18203197931871	0.08094915002584457	0.07950372993946075
223	8357.13987788104	43.71910952865437	73.17419350333512	0.13469989597797394	0.13382133841514587
224	8394.462879535044	43.03952653310262	73.1434684554115	0.0939820259809494	0.09513051062822342
225	8431.945830432	42.66712050611386	73.23711071768776	0.09765507280826569	0.1000690683722496
226	8469.346913081012	42.71386029370478	72.97539697773755	0.08767204731702805	0.08779280632734299
227	8506.68353160104	43.376267028274015	73.0629528881982	0.10114001482725143	0.10249099135398865
228	8544.010285775003	41.26755313950707	72.60269791586325	0.10019824653863907	0.10000550001859665
229	8581.273650197021	42.0409016784979	72.83686650171876	0.09124498814344406	0.09439538419246674
230	8618.827391992032	42.300677016166446	72.68619974562898	0.09088468551635742	0.0918872058391571
231	8656.293325598002	41.75376087082259	72.54876505862921	0.075604647397995	0.07478044182062149
232	8693.506797370035	41.128964251620346	72.62916150130332	0.08179502934217453	0.08314894139766693
233	8730.734126034018	41.82655505709408	72.48111452255398	0.08628625422716141	0.08769498765468597
234	8768.027115373	42.51765432651155	72.35201414348558	0.07857022434473038	0.08067993074655533
235	8805.289939109003	40.56146759359399	72.48550018062815	0.1537894755601883	0.15004341304302216
236	8842.695728551014	40.85173209728964	72.47774642659351	0.08272261917591095	0.08630058169364929
237	8879.900505601021	40.68426508993434	72.24389008013532	0.10810811817646027	0.10659883916378021
238	8917.276283723011	41.45440813891764	72.23557051923126	0.08763860166072845	0.08774267137050629
239	8954.659202677023	40.14590337188565	72.65143636567518	0.08593419939279556	0.08890850096940994
240	8992.060780132015	40.90461997043167	72.18686354998499	0.12470146268606186	0.12686695158481598
241	9029.34194192104	40.981420982927375	71.98780811298639	0.08604025840759277	0.08618173003196716
242	9066.74514209904	39.385567913530394	71.97802607202902	0.08025139570236206	0.08209308981895447
243	9104.187877348042	41.26592417623033	71.93293421436101	0.08867733180522919	0.0901709794998169
244	9141.412914169021	40.009710061582155	71.96223764773458	0.08023423701524734	0.08349799364805222
245	9179.042027449992	39.60093862249414	71.91869830340147	0.1479036509990692	0.14682187139987946
246	9216.365244656045	40.811272192164324	71.96081161219627	0.09347593039274216	0.09352827817201614
247	9253.474817331997	39.78390020356164	71.91553169908002	0.12724032998085022	0.1252720057964325
248	9290.663765069039	38.475264115215396	71.81412456883118	0.07453174144029617	0.07815513759851456
249	9327.901029250002	39.958318475139095	71.7890628380701	0.1362006664276123	0.13992847502231598
250	9365.297330805042	37.564023888262454	71.583371209912	0.08398348093032837	0.08343184739351273
251	9402.585192802013	40.18562492628553	71.65386689826846	0.08777046948671341	0.08819866925477982
252	9439.752620148007	38.969180211301136	71.40926127042621	0.09681469202041626	0.09684226661920547
253	9477.086331684026	38.663598108061706	71.45733616920188	0.08128870278596878	0.08096395432949066
254	9514.44395308703	39.07691769487792	71.292077280581	0.15231913328170776	0.15281663835048676
255	9551.652649755997	38.708187063868536	71.34265327034518	0.07493427395820618	0.07701484113931656
256	9588.982912283042	38.25815335471998	71.2976640406996	0.14195986092090607	0.14313195645809174
257	9626.254317632993	38.54658579027455	71.20275681326166	0.07695664465427399	0.07864807546138763
258	9663.708408186038	38.50503589907021	71.41907564364374	0.08679234981536865	0.08747830986976624
259	9700.807390725007	39.33162608231214	71.13442574394867	0.09498032927513123	0.09249582141637802
260	9738.061853979016	37.079630828651716	71.01433484070003	0.09208419173955917	0.09114422649145126
261	9775.35471554799	37.4603542938421	71.22305607749149	0.09530682861804962	0.09643639624118805
262	9812.760573327017	37.722572045895504	71.08088361751288	0.08122832328081131	0.08020880818367004
263	9850.26825709804	37.351654209633125	71.01778985699639	0.08716470003128052	0.08498711884021759
264	9887.57399135601	37.00340300377138	70.8797254273668	0.08106761425733566	0.08158452063798904
265	9924.92567601602	37.3108995911025	71.00799893867224	0.09526398032903671	0.09133464097976685
266	9962.210752415005	37.22606047982117	70.78196381404996	0.07917524129152298	0.07674594968557358
267	9999.55620015104	37.561974034535524	70.81728219147772	0.10308412462472916	0.10332709550857544
268	10036.911813615996	37.79404432029696	70.93481137184426	0.07207856327295303	0.07324632257223129
269	10074.373289982032	37.48901424459473	70.75508219143376	0.07432146370410919	0.07661142945289612
270	10111.771833163046	37.21534728107508	71.19126592390239	0.07529508322477341	0.07671716064214706
271	10149.235027281044	38.34289666076074	70.587030924391	0.08671490848064423	0.08579125255346298
272	10186.337951852998	36.67598734748026	70.44869215972722	0.08088400214910507	0.0821470320224762
273	10223.546697948012	38.04463433888304	70.43546166317537	0.07992342114448547	0.07922371476888657
274	10260.786989676999	36.04272631897766	70.46902930410579	0.07813820987939835	0.07896670699119568
275	10298.18481218	37.596807361769606	70.45721988705918	0.08570132404565811	0.08578810095787048
276	10335.455730641028	36.32267199753551	70.49772670585662	0.1006353497505188	0.0975702777504921
277	10372.998354159994	35.217988604228594	70.6344480952248	0.08980494737625122	0.08593587577342987
278	10410.253532783012	36.331796899059555	70.39450973412022	0.13417382538318634	0.1328589916229248
279	10447.468595014012	36.64008408888185	70.11091500101611	0.07556479424238205	0.07753752171993256
280	10484.980975340994	37.02036937941739	70.54957342054695	0.14764663577079773	0.14635108411312103
281	10522.41454221803	35.71020672075247	70.30335181718692	0.11384409666061401	0.11690638959407806
282	10559.559988662018	34.76326699899073	70.34329325240105	0.07323771715164185	0.07652988284826279
283	10596.93210552301	36.43979963057791	70.37617975100875	0.08516289293766022	0.08405759930610657
284	10634.351604408992	34.42702412442304	70.06265231966972	0.09797403216362	0.09727120399475098
285	10671.542350917996	36.37402650758668	70.25679401634261	0.07608998566865921	0.07588209956884384
286	10708.943029192043	33.99352666219056	70.02531646611169	0.07866702228784561	0.08061745017766953
287	10746.357851775014	38.08378020024247	70.05417755851522	0.07238607853651047	0.07223416864871979
288	10783.640212998027	34.338381198685966	69.89455575635657	0.08077003061771393	0.08041712641716003
289	10821.140388891043	35.11174151610612	69.84367223829031	0.082070492208004	0.08284963667392731
290	10858.310090454994	35.16693143374869	69.92454719776288	0.08707825839519501	0.0854295939207077
291	10895.456940206	34.74916792298609	69.80750322015956	0.12426190078258514	0.12368561327457428
292	10932.74923259404	35.15568257470295	69.64766634115949	0.08302720636129379	0.08703214675188065
293	10970.030516104016	35.244293020499754	69.98190110176802	0.08262217044830322	0.08401308953762054
294	11007.281019237009	34.96872707316652	70.0898939636536	0.0807797834277153	0.08197386562824249
295	11044.652782348043	35.875607619746006	69.81504558539018	0.10320401936769485	0.1022903174161911
296	11081.827996162	34.51159374828421	69.638230540324	0.07626920193433762	0.07823427021503448
297	11119.221159519046	35.00739327882911	69.8599189943634	0.09035421162843704	0.09082590043544769
298	11156.62274738599	34.90595343004679	69.44764914829284	0.11817800998687744	0.1209506019949913
299	11194.017710097018	34.51253104408897	69.58218242879957	0.10535739362239838	0.10528197884559631
300	11231.561012672028	34.39873528946191	69.73016123613343	0.09624452888965607	0.09737449139356613
301	11268.939195434039	34.10411706585728	69.38034050446004	0.08630544692277908	0.08454941213130951
302	11306.194972803001	33.75821069556696	69.56735618645325	0.07675176858901978	0.0750604197382927
303	11343.286925121036	33.3079311923575	69.30301741464064	0.08689060062170029	0.08962075412273407
304	11380.56571860204	34.752292939127074	69.46741121355444	0.10198599845170975	0.10279318690299988
305	11417.829401791038	34.12547544322297	69.39345163665712	0.0768546462059021	0.07486716657876968
306	11455.136365667044	33.511716484092176	69.51904571754858	0.07631320506334305	0.0754065215587616
307	11492.426057284989	33.62911647184956	69.20679803658277	0.07442586123943329	0.0742717757821083
308	11529.932020789012	33.560604833030084	69.18206285312772	0.07681121677160263	0.07599499076604843
309	11567.40603775502	33.48724991589552	69.24303106311709	0.16869066655635834	0.17061007022857666
310	11604.731497891014	33.86768721486442	69.50841781217605	0.07794498652219772	0.07653669267892838
311	11641.924198131019	32.780406783058424	69.35098166204989	0.12239545583724976	0.12105327844619751
312	11679.170222585031	33.6791945739169	69.04032448679209	0.08043992519378662	0.08202457427978516
313	11716.477164764015	34.00025656746584	69.12649920210242	0.07606801390647888	0.0768982544541359
314	11753.709628262033	34.24231640990183	68.98813723912463	0.09230281412601471	0.09204087406396866
